Gnd tr X,Gnd tr Y,Gaze X,Gaze Y,Timestamp,Res X,Res Y,Mmpix,User Dis,UID
335,1,340.4395,-18.8274,1206750594,,,,,
335,1,341.8188,-18.6854,1206750623,,,,,
335,1,337.574,-25.0921,1206750653,,,,,
335,1,338.9648,-5.5685,1206750698,,,,,
335,1,338.965,-4.1967,1206750713,,,,,
335,1,327.026,-15.684,1206750758,,,,,
335,1,334.7713,-1.1208,1206750788,,,,,
335,1,343.3185,1.4297,1206750833,,,,,
335,1,344.0744,-2.6459,1206750863,,,,,
335,1,344.2401,-15.9005,1206750894,,,,,
335,1,340.4252,-14.5011,1206750923,,,,,
335,1,351.0884,-25.7777,1206750953,,,,,
335,1,345.032,-35.5613,1206750998,,,,,
335,1,344.2647,-26.9035,1206751013,,,,,
335,1,340.1739,-29.4028,1206751060,,,,,
335,1,334.8403,-33.782,1206751090,,,,,
335,1,347.5631,-14.4511,1206751133,,,,,
335,1,345.6702,-15.4133,1206751163,,,,,
335,1,343.419,-13.1302,1206751194,,,,,
335,1,340.7781,-16.118,1206751223,,,,,
335,1,343.4509,-13.6454,1206751268,,,,,
335,1,338.444,-7.4832,1206751298,,,,,
335,1,337.9198,-4.6,1206751313,,,,,
335,1,328.2592,-17.5963,1206751358,,,,,
335,1,324.4117,-30.5393,1206751390,,,,,
335,1,324.7198,-28.7064,1206751433,,,,,
335,1,338.4614,-10.3692,1206751464,,,,,
335,1,341.6398,7.953,1206751494,,,,,
335,1,341.2123,1.7471,1206751523,,,,,
335,1,338.5737,-1.3586,1206751568,,,,,
335,1,334.1572,-8.3037,1206751598,,,,,
335,1,332.7037,-16.0303,1206751613,,,,,
335,1,333.2189,-15.8303,1206751660,,,,,
335,1,327.7755,-17.2218,1206751688,,,,,
335,1,323.529,-13.2295,1206751733,,,,,
335,1,333.0042,-18.7989,1206751763,,,,,
335,1,346.9336,-6.1661,1206751794,,,,,
335,1,346.9934,0.4144,1206751823,,,,,
335,1,342.2538,-3.7919,1206751868,,,,,
335,1,337.2541,0.1932,1206751898,,,,,
335,1,332.7154,-7.3519,1206751913,,,,,
335,1,334.0999,-4.9437,1206751958,,,,,
335,1,355.5978,0.7617,1206751990,,,,,
335,1,358.5371,1.47,1206752033,,,,,
335,1,354.9598,1.458,1206752063,,,,,
335,1,346.1762,4.3317,1206752094,,,,,
335,1,357.3307,6.1799,1206752123,,,,,
335,1,344.1729,-2.1997,1206752168,,,,,
335,1,340.1604,6.3784,1206752198,,,,,
335,1,340.039,4.8924,1206752213,,,,,
335,1,336.5355,13.6249,1206752258,,,,,
335,1,334.0435,-3.3249,1206752288,,,,,
335,1,338.9053,-5.038,1206752333,,,,,
335,1,332.5397,-16.9522,1206752363,,,,,
335,1,344.1065,-17.9434,1206752394,,,,,
335,1,340.7294,-17.8197,1206752423,,,,,
335,1,333.1796,-18.9271,1206752468,,,,,
335,1,340.4273,-26.5102,1206752498,,,,,
335,1,333.0753,-28.6717,1206752513,,,,,
335,1,327.5997,-27.5119,1206752558,,,,,
335,1,340.2602,-24.0822,1206752603,,,,,
335,1,333.6846,-28.5893,1206752635,,,,,
335,1,334.2474,-23.7465,1206752664,,,,,
335,1,330.3677,-19.9813,1206752694,,,,,
335,1,336.2963,-5.2149,1206752723,,,,,
335,1,335.1193,-26.0439,1206752768,,,,,
335,1,337.1487,-28.4389,1206752798,,,,,
335,1,337.4903,-38.771,1206752813,,,,,
335,1,339.7765,-40.6284,1206752858,,,,,
335,1,336.8639,-36.1437,1206752903,,,,,
335,1,327.6676,-33.7006,1206752933,,,,,
335,1,333.7983,-29.7779,1206752965,,,,,
335,1,339.0131,-21.8395,1206752994,,,,,
335,1,341.1782,-14.3414,1206753023,,,,,
335,1,343.6208,-10.3628,1206753068,,,,,
335,1,340.6858,-8.0955,1206753098,,,,,
671,1,336.7448,-30.3882,1206753113,,,,,
671,1,334.7779,-32.4508,1206753158,,,,,
671,1,333.4922,-20.5119,1206753189,,,,,
671,1,341.2714,-14.6662,1206753233,,,,,
671,1,337.102,-21.3787,1206753263,,,,,
671,1,337.1629,-22.0742,1206753294,,,,,
671,1,335.7839,-23.3312,1206753323,,,,,
671,1,567.6693,3.2364,1206753368,,,,,
671,1,636.4572,5.4417,1206753398,,,,,
671,1,662.1367,-1.7455,1206753413,,,,,
671,1,725.0507,-7.2742,1206753458,,,,,
671,1,712.438,-18.6429,1206753488,,,,,
671,1,688.2174,-25.013,1206753533,,,,,
671,1,685.4152,-22.2213,1206753563,,,,,
671,1,683.1485,-17.646,1206753594,,,,,
671,1,686.6976,-3.6717,1206753623,,,,,
671,1,687.9591,-8.524,1206753668,,,,,
671,1,680.3999,-16.2892,1206753698,,,,,
671,1,680.8535,-16.3878,1206753713,,,,,
671,1,678.1204,-20.9258,1206753758,,,,,
671,1,696.0529,-11.6678,1206753803,,,,,
671,1,693.5536,-17.6599,1206753833,,,,,
671,1,691.9232,-21.2855,1206753863,,,,,
671,1,686.5485,-28.3619,1206753894,,,,,
671,1,683.1563,-11.5843,1206753938,,,,,
671,1,687.4862,-7.1806,1206753968,,,,,
671,1,684.7636,-13.5315,1206753998,,,,,
671,1,685.1043,-13.9043,1206754013,,,,,
671,1,692.3043,-9.8625,1206754058,,,,,
671,1,689.3911,-8.6569,1206754104,,,,,
671,1,683.7734,-15.1973,1206754133,,,,,
671,1,679.6026,-19.7487,1206754165,,,,,
671,1,678.4587,-21.726,1206754194,,,,,
671,1,680.3433,-14.7534,1206754238,,,,,
671,1,680.6785,-15.4161,1206754268,,,,,
671,1,689.938,-12.5697,1206754298,,,,,
671,1,693.2332,-12.0976,1206754313,,,,,
671,1,688.0868,-6.4418,1206754358,,,,,
671,1,684.0826,-10.9219,1206754403,,,,,
671,1,672.9159,-16.5868,1206754433,,,,,
671,1,676.4769,-19.7013,1206754463,,,,,
671,1,675.4154,-21.4404,1206754494,,,,,
671,1,685.6996,-21.5601,1206754538,,,,,
671,1,692.0924,-13.1184,1206754568,,,,,
671,1,685.7867,-8.3721,1206754598,,,,,
671,1,684.3981,-9.5766,1206754613,,,,,
671,1,681.8522,-15.6939,1206754658,,,,,
671,1,685.9009,-10.7192,1206754703,,,,,
671,1,676.9033,-12.1839,1206754733,,,,,
671,1,664.1793,-22.6261,1206754763,,,,,
671,1,671.6149,-18.6552,1206754794,,,,,
671,1,683.6723,-15.9471,1206754838,,,,,
671,1,693.8169,-11.4645,1206754868,,,,,
671,1,692.8137,-10.7539,1206754898,,,,,
671,1,689.8818,-11.1358,1206754913,,,,,
671,1,688.0541,-9.5478,1206754958,,,,,
671,1,681.6925,-12.7184,1206755003,,,,,
671,1,683.7209,-31.9258,1206755033,,,,,
671,1,679.5894,-23.0219,1206755063,,,,,
671,1,682.2642,-20.2976,1206755094,,,,,
671,1,689.5787,-10.0688,1206755138,,,,,
671,1,691.7645,-11.1713,1206755168,,,,,
671,1,693.5056,-11.446,1206755198,,,,,
671,1,693.0809,-8.1086,1206755213,,,,,
671,1,695.6619,-3.3952,1206755273,,,,,
671,1,693.656,-4.1182,1206755303,,,,,
671,1,694.8299,-4.4472,1206755333,,,,,
671,1,682.7137,-6.1305,1206755363,,,,,
671,1,680.2055,-3.5345,1206755394,,,,,
671,1,681.9822,-7.6628,1206755438,,,,,
671,1,686.397,-14.3022,1206755468,,,,,
671,1,686.0524,-15.5648,1206755498,,,,,
671,1,686.3715,-18.5925,1206755513,,,,,
671,1,683.0237,-21.9034,1206755573,,,,,
671,1,675.3825,-30.5304,1206755603,,,,,
671,1,688.514,-19.7141,1206755633,,,,,
671,1,696.935,-22.8279,1206755663,,,,,
671,1,700.4333,-21.1149,1206755694,,,,,
671,1,693.9599,-15.651,1206755739,,,,,
671,1,693.3967,-17.4893,1206755768,,,,,
671,1,685.8327,-26.2353,1206755798,,,,,
671,1,678.7451,-29.8858,1206755813,,,,,
671,1,689.7939,-19.6608,1206755873,,,,,
671,1,697.3904,-12.2984,1206755903,,,,,
671,1,694.705,-17.4953,1206755933,,,,,
671,1,694.11,-16.0909,1206755964,,,,,
671,1,682.1101,-41.2801,1206755994,,,,,
671,1,687.2179,-27.9522,1206756038,,,,,
671,1,686.134,-16.2037,1206756068,,,,,
671,1,683.9986,-10.9807,1206756098,,,,,
335,1,682.246,-10.2801,1206756115,,,,,
335,1,675.0927,-21.9078,1206756173,,,,,
335,1,671.6107,-25.4885,1206756205,,,,,
335,1,671.531,-30.1248,1206756234,,,,,
335,1,667.7281,-33.2434,1206756264,,,,,
335,1,679.3317,-32.9601,1206756308,,,,,
335,1,681.7812,-31.2799,1206756338,,,,,
335,1,660.0946,-23.5735,1206756368,,,,,
335,1,416.3179,6.5922,1206756398,,,,,
335,1,388.5258,11.1455,1206756413,,,,,
335,1,326.1318,8.8421,1206756473,,,,,
335,1,326.7711,3.9578,1206756503,,,,,
335,1,316.9903,-12.3818,1206756535,,,,,
335,1,324.4035,-3.8524,1206756564,,,,,
335,1,324.4035,-3.8524,1206756597,,,,,
335,1,324.4035,-3.8524,1206756627,,,,,
335,1,324.4035,-3.8524,1206756657,,,,,
335,1,373.8601,-92.8731,1206756698,,,,,
335,1,363.6994,9.4325,1206756712,,,,,
335,1,367.1374,-6.7104,1206756773,,,,,
335,1,362.3506,8.9722,1206756803,,,,,
335,1,360.1423,12.2573,1206756833,,,,,
335,1,353.1313,33.7115,1206756863,,,,,
335,1,355.4465,17.6498,1206756908,,,,,
335,1,333.0167,-3.7437,1206756938,,,,,
335,1,325.6733,-23.1263,1206756968,,,,,
335,1,341.2717,-10.3786,1206756998,,,,,
335,1,342.4397,-9.3301,1206757013,,,,,
335,1,352.2709,1.6951,1206757074,,,,,
335,1,347.4674,-14.1245,1206757103,,,,,
335,1,339.9011,-27.1046,1206757133,,,,,
335,1,337.8427,-25.4701,1206757163,,,,,
335,1,347.963,-7.3489,1206757208,,,,,
335,1,335.5062,-5.3442,1206757238,,,,,
335,1,329.5764,-8.4735,1206757268,,,,,
335,1,329.2217,-9.1171,1206757298,,,,,
335,1,330.6603,-7.1346,1206757314,,,,,
335,1,336.0316,-4.0576,1206757373,,,,,
335,1,333.5744,-4.9509,1206757403,,,,,
335,1,333.5849,-5.1657,1206757434,,,,,
335,1,334.0282,-3.7471,1206757463,,,,,
335,1,337.8422,-1.5344,1206757508,,,,,
335,1,331.514,-4.4312,1206757538,,,,,
335,1,334.0415,-9.7828,1206757568,,,,,
335,1,334.2005,-9.7899,1206757598,,,,,
335,1,336.8664,-8.7388,1206757613,,,,,
335,1,342.7106,-0.1531,1206757673,,,,,
335,1,345.1524,5.9998,1206757703,,,,,
335,1,345.071,4.2975,1206757733,,,,,
335,1,337.616,-13.3687,1206757763,,,,,
335,1,338.627,8.1452,1206757808,,,,,
335,1,341.0942,1.5422,1206757838,,,,,
335,1,333.3387,-5.1089,1206757868,,,,,
335,1,343.8021,-16.5142,1206757898,,,,,
335,1,342.0024,-14.7193,1206757913,,,,,
335,1,343.4949,-7.8543,1206757973,,,,,
335,1,327.4567,-8.9417,1206758003,,,,,
335,1,330.7483,-6.8271,1206758033,,,,,
335,1,334.228,-2.5885,1206758063,,,,,
335,1,346.5304,3.1868,1206758108,,,,,
335,1,351.1247,-4.4482,1206758138,,,,,
335,1,352.4049,-5.7974,1206758168,,,,,
335,1,348.8438,-14.2265,1206758198,,,,,
335,1,345.8289,-17.3618,1206758213,,,,,
335,1,347.7119,-7.0079,1206758273,,,,,
335,1,346.4843,-4.5043,1206758303,,,,,
335,1,340.2831,-8.2081,1206758333,,,,,
335,1,338.5628,-2.0112,1206758363,,,,,
335,1,330.1778,1.7294,1206758408,,,,,
335,1,322.0006,-7.8632,1206758438,,,,,
335,1,328.9411,-11.312,1206758468,,,,,
335,1,325.1883,-11.3507,1206758498,,,,,
335,1,322.3525,-8.6333,1206758513,,,,,
335,1,329.1393,-1.7924,1206758573,,,,,
335,1,324.3752,-7.686,1206758603,,,,,
335,1,327.218,-5.1705,1206758633,,,,,
335,1,326.8258,2.2566,1206758663,,,,,
335,1,336.027,8.4848,1206758708,,,,,
335,1,333.2198,9.6667,1206758738,,,,,
335,1,338.6727,-10.7377,1206758770,,,,,
335,1,335.4815,-9.6275,1206758798,,,,,
335,1,331.9945,-9.2202,1206758844,,,,,
335,1,332.5685,-12.953,1206758873,,,,,
335,1,330.794,-15.3609,1206758903,,,,,
335,1,335.7496,-14.4205,1206758933,,,,,
335,1,343.6935,-13.8468,1206758963,,,,,
335,1,356.1865,-9.7876,1206759009,,,,,
335,1,361.0028,-4.5589,1206759038,,,,,
335,1,354.6928,0.5706,1206759068,,,,,
335,1,341.833,-9.9278,1206759098,,,,,
-1,1,339.2033,-9.4637,1206759144,,,,,
-1,1,335.0482,-10.6433,1206759173,,,,,
-1,1,332.3549,-8.89,1206759203,,,,,
-1,1,339.6633,-12.7256,1206759233,,,,,
-1,1,350.9746,-14.7104,1206759263,,,,,
-1,1,348.8569,-12.8266,1206759309,,,,,
-1,1,328.8228,-14.8747,1206759339,,,,,
-1,1,157.0836,-19.2123,1206759368,,,,,
-1,1,85.7126,-21.6315,1206759399,,,,,
-1,1,3.9662,-21.0187,1206759444,,,,,
-1,1,3.9176,-16.9703,1206759473,,,,,
-1,1,-0.1241,-24.4581,1206759503,,,,,
-1,1,-1.4266,-27.6159,1206759533,,,,,
-1,1,14.8817,-15.1172,1206759563,,,,,
-1,1,18.585,-13.0409,1206759608,,,,,
-1,1,17.8722,-12.78,1206759638,,,,,
-1,1,13.4319,-21.6942,1206759668,,,,,
-1,1,13.0455,-23.2947,1206759698,,,,,
-1,1,14.7662,-21.0965,1206759744,,,,,
-1,1,13.524,-26.0249,1206759773,,,,,
-1,1,13.852,-14.1481,1206759803,,,,,
-1,1,10.3747,-19.202,1206759833,,,,,
-1,1,10.3163,-14.3562,1206759863,,,,,
-1,1,16.6021,-26.8167,1206759909,,,,,
-1,1,13.1728,-24.8433,1206759938,,,,,
-1,1,14.082,-44.6484,1206759968,,,,,
-1,1,13.7718,-38.7887,1206759999,,,,,
-1,1,3.5787,-17.4922,1206760044,,,,,
-1,1,1.9193,-12.0604,1206760074,,,,,
-1,1,14.894,-8.0373,1206760103,,,,,
-1,1,16.6884,-6.7201,1206760132,,,,,
-1,1,14.2486,-7.4738,1206760163,,,,,
-1,1,0.9556,-5.351,1206760208,,,,,
-1,1,14.2898,4.0969,1206760238,,,,,
-1,1,17.916,4.4249,1206760268,,,,,
-1,1,12.1645,-12.8459,1206760312,,,,,
-1,1,6.1663,-26.4286,1206760344,,,,,
-1,1,18.054,-4.0561,1206760373,,,,,
-1,1,19.18,-4.8415,1206760402,,,,,
-1,1,15.417,-14.7676,1206760433,,,,,
-1,1,18.1065,-20.6222,1206760463,,,,,
-1,1,14.0554,-21.7859,1206760508,,,,,
-1,1,11.168,-25.6177,1206760537,,,,,
-1,1,7.9947,-29.3291,1206760568,,,,,
-1,1,12.6507,-17.01,1206760613,,,,,
-1,1,10.9686,-24.1816,1206760644,,,,,
-1,1,11.7406,-17.8216,1206760673,,,,,
-1,1,26.3251,-18.0707,1206760703,,,,,
-1,1,41.4362,-1.0612,1206760733,,,,,
-1,1,38.7365,-9.9924,1206760762,,,,,
-1,1,34.9407,0.4939,1206760809,,,,,
-1,1,18.8946,-8.4106,1206760838,,,,,
-1,1,10.8068,-15.7129,1206760868,,,,,
-1,1,12.5148,-8.1001,1206760913,,,,,
-1,1,13.994,-3.744,1206760944,,,,,
-1,1,8.3279,9.5686,1206760973,,,,,
-1,1,3.9807,6.8085,1206761003,,,,,
-1,1,10.2704,3.0368,1206761033,,,,,
-1,1,14.5948,1.7984,1206761063,,,,,
-1,1,13.573,10.112,1206761108,,,,,
-1,1,13.4176,15.0478,1206761138,,,,,
-1,1,8.4568,6.4985,1206761167,,,,,
-1,1,-4.9875,-9.5295,1206761212,,,,,
-1,1,-5.8596,-15.0588,1206761244,,,,,
-1,1,9.7231,-26.7218,1206761273,,,,,
-1,1,10.4085,-25.9817,1206761302,,,,,
-1,1,13.5476,-17.4754,1206761347,,,,,
-1,1,12.9905,-8.2217,1206761363,,,,,
-1,1,6.8838,-7.6584,1206761408,,,,,
-1,1,14.0557,-13.3475,1206761437,,,,,
-1,1,8.3607,-19.8364,1206761469,,,,,
-1,1,7.034,-26.2552,1206761498,,,,,
-1,1,8.6435,-26.0782,1206761544,,,,,
-1,1,-2.4686,-16.3401,1206761572,,,,,
-1,1,-8.9296,-13.5043,1206761603,,,,,
-1,1,-8.9849,-25.0556,1206761648,,,,,
-1,1,-8.1362,-25.4354,1206761662,,,,,
-1,1,-3.5777,-19.5385,1206761697,,,,,
-1,1,1.0591,9.3809,1206761739,,,,,
-1,1,2.2291,-3.1022,1206761768,,,,,
-1,1,6.7685,-13.1027,1206761813,,,,,
-1,1,3.8594,-16.1535,1206761843,,,,,
-1,1,5.2187,-12.8941,1206761873,,,,,
-1,1,2.9911,-25.3483,1206761903,,,,,
-1,1,-2.5229,-13.0491,1206761948,,,,,
-1,1,-22.1771,-10.1092,1206761963,,,,,
-1,1,-42.6731,-6.9908,1206762009,,,,,
-1,1,-106.1296,-10.5402,1206762039,,,,,
-1,1,-130.0747,-9.677,1206762069,,,,,
-1,1,-135.8795,-6.3916,1206762113,,,,,
-337,1,-125.3784,-8.8753,1206762144,,,,,
-337,1,-83.8137,-4.4589,1206762173,,,,,
-337,1,-40.3607,1.9872,1206762203,,,,,
-337,1,1.0495,9.5226,1206762247,,,,,
-337,1,-4.515,5.1614,1206762263,,,,,
-337,1,-12.2401,5.6179,1206762308,,,,,
-337,1,-6.3905,4.9712,1206762337,,,,,
-337,1,-7.0846,5.3108,1206762357,,,,,
-337,1,-78.5451,3.8242,1206762402,,,,,
-337,1,-78.5451,3.8242,1206762433,,,,,
-337,1,-286.281,-5.3999,1206762473,,,,,
-337,1,-287.214,0.6271,1206762503,,,,,
-337,1,-304.9137,-1.9902,1206762548,,,,,
-337,1,-309.0845,-0.6718,1206762563,,,,,
-337,1,-312.2092,-20.2064,1206762608,,,,,
-337,1,-307.9105,-21.9762,1206762638,,,,,
-337,1,-306.7326,-22.4288,1206762668,,,,,
-337,1,-305.1259,-21.3356,1206762714,,,,,
-337,1,-312.1344,-17.4155,1206762743,,,,,
-337,1,-308.4845,-10.8186,1206762773,,,,,
-337,1,-318.7521,11.398,1206762803,,,,,
-337,1,-313.9608,-0.0227,1206762848,,,,,
-337,1,-315.2729,0.4958,1206762863,,,,,
-337,1,-328.0355,-10.4943,1206762910,,,,,
-337,1,-324.5813,-9.7404,1206762938,,,,,
-337,1,-315.7441,0.0266,1206762983,,,,,
-337,1,-316.4921,6.2664,1206763012,,,,,
-337,1,-309.7521,4.2933,1206763044,,,,,
-337,1,-309.052,0.4347,1206763074,,,,,
-337,1,-310.9403,-2.048,1206763102,,,,,
-337,1,-319.3683,-14.31,1206763147,,,,,
-337,1,-320.5492,-14.4519,1206763164,,,,,
-337,1,-328.6161,-6.637,1206763208,,,,,
-337,1,-329.3755,0.8476,1206763237,,,,,
-337,1,-329.1607,9.9399,1206763282,,,,,
-337,1,-323.989,8.2582,1206763314,,,,,
-337,1,-324.6863,6.5628,1206763344,,,,,
-337,1,-321.6215,0.9832,1206763372,,,,,
-337,1,-313.7394,-7.6005,1206763402,,,,,
-337,1,-329.3055,-6.2417,1206763447,,,,,
-337,1,-328.0641,-6.2739,1206763462,,,,,
-337,1,-326.1665,-7.3471,1206763507,,,,,
-337,1,-312.792,-6.903,1206763538,,,,,
-337,1,-313.8705,-5.7588,1206763583,,,,,
-337,1,-318.1028,7.193,1206763613,,,,,
-337,1,-313.0001,-9.3281,1206763643,,,,,
-337,1,-301.0427,-14.5571,1206763672,,,,,
-337,1,-306.0007,-7.5044,1206763703,,,,,
-337,1,-319.9967,8.7211,1206763748,,,,,
-337,1,-335.9731,26.0689,1206763752,,,,,
-337,1,-331.8874,5.6479,1206763809,,,,,
-337,1,-340.4518,16.3198,1206763839,,,,,
-337,1,-342.7285,25.0473,1206763882,,,,,
-337,1,-341.7515,33.4734,1206763912,,,,,
-337,1,-335.2598,32.9804,1206763944,,,,,
-337,1,-334.4588,26.1356,1206763973,,,,,
-337,1,-328.0867,-2.1414,1206764005,,,,,
-337,1,-318.0782,7.8247,1206764049,,,,,
-337,1,-317.6862,7.1473,1206764062,,,,,
-337,1,-320.8953,14.6691,1206764107,,,,,
-337,1,-326.3943,33.512,1206764137,,,,,
-337,1,-316.3257,10.1913,1206764182,,,,,
-337,1,-315.0887,0.2464,1206764213,,,,,
-337,1,-316.1152,3.4156,1206764244,,,,,
-337,1,-310.0192,-9.7201,1206764272,,,,,
-337,1,-311.5168,-7.2406,1206764317,,,,,
-337,1,-314.4006,-5.7454,1206764348,,,,,
-337,1,-317.4972,-3.2329,1206764362,,,,,
-337,1,-319.7321,-0.0766,1206764407,,,,,
-337,1,-318.4184,-1.5156,1206764438,,,,,
-337,1,-316.0366,-11.8135,1206764482,,,,,
-337,1,-315.9796,-9.3765,1206764513,,,,,
-337,1,-317.9814,-1.4408,1206764543,,,,,
-337,1,-327.8888,1.2837,1206764573,,,,,
-337,1,-325.8234,2.0791,1206764617,,,,,
-337,1,-322.6834,-0.0033,1206764649,,,,,
-337,1,-311.747,-7.5048,1206764662,,,,,
-337,1,-307.5316,3.3793,1206764707,,,,,
-337,1,-311.3378,3.2022,1206764737,,,,,
-337,1,-316.7834,9.4437,1206764782,,,,,
-337,1,-314.7099,0.7047,1206764812,,,,,
-337,1,-312.548,-3.6115,1206764844,,,,,
-337,1,-310.9784,-3.7902,1206764872,,,,,
-337,1,-313.425,-7.3733,1206764918,,,,,
-337,1,-318.6912,-10.4926,1206764947,,,,,
-337,1,-318.6744,-14.0973,1206764962,,,,,
-337,1,-326.043,-4.1412,1206765007,,,,,
-337,1,-322.2604,-2.4453,1206765037,,,,,
-337,1,-320.0432,16.7489,1206765082,,,,,
-337,1,-317.9793,16.3791,1206765112,,,,,
-673,1,-318.8364,20.8705,1206765144,,,,,
-673,1,-315.6991,9.0233,1206765172,,,,,
-673,1,-321.0621,5.8606,1206765217,,,,,
-673,1,-321.6593,0.7566,1206765247,,,,,
-673,1,-333.3669,5.111,1206765263,,,,,
-673,1,-324.5682,-13.9487,1206765307,,,,,
-673,1,-342.5175,-14.8371,1206765352,,,,,
-673,1,-494.7472,18.6895,1206765382,,,,,
