199.5173,242.2039,0.0000,1464944779.08868
200.6277,243.4396,0.0000,1464944812.34098
202.4160,250.2835,0.0000,1464944845.71104
203.4338,251.3974,0.0000,1464944879.09022
203.8679,248.5769,0.0000,1464944912.30660
205.1935,248.8467,0.0000,1464944945.53639
204.8519,248.5512,0.0000,1464944978.92098
201.8435,245.5783,0.0000,1464945012.21890
200.9262,247.7405,0.0000,1464945045.46066
202.3140,249.2257,0.0000,1464945078.80192
201.6186,251.6404,0.0000,1464945112.21560
201.0783,251.9075,0.0000,1464945145.44453
198.3848,246.4037,0.0000,1464945178.79890
66.7567,68.8105,0.0000,1464945211.95712
57.7177,56.6519,0.0000,1464945245.29582
46.4751,39.5491,0.0000,1464945278.71234
44.6320,36.7220,0.0000,1464945311.95724
43.3082,35.2415,0.0000,1464945345.34069
42.1920,34.2793,0.0000,1464945378.71160
23.9888,27.2889,0.0000,1464945411.92371
21.9475,21.5952,0.0000,1464945445.22962
22.2346,21.6700,0.0000,1464945478.42718
21.9313,24.1835,0.0000,1464945511.83601
22.1428,23.9408,0.0000,1464945545.16444
26.1197,20.9964,0.0000,1464945578.41475
25.3910,21.3135,0.0000,1464945611.71866
24.8599,22.7254,0.0000,1464945645.08473
25.0528,22.7966,0.0000,1464945678.33789
25.9096,21.5320,0.0000,1464945711.70623
25.1999,22.9140,0.0000,1464945745.06146
26.5155,23.1450,0.0000,1464945778.33886
24.3685,20.4474,0.0000,1464945811.71404
22.8123,17.1725,0.0000,1464945844.97690
23.2081,17.3667,0.0000,1464945878.20669
22.6668,22.1763,0.0000,1464945911.45586
22.2493,19.4370,0.0000,1464945944.83446
23.3927,17.1772,0.0000,1464945978.20737
25.1966,17.2708,0.0000,1464946011.46310
23.4906,18.9022,0.0000,1464946044.68290
23.8058,17.0640,0.0000,1464946078.08460
25.5743,15.0161,0.0000,1464946111.45751
25.3405,13.6963,0.0000,1464946144.81131
24.2072,23.1375,0.0000,1464946177.95785
22.7493,21.0798,0.0000,1464946211.33474
23.4064,18.5437,0.0000,1464946244.68142
24.0244,15.4502,0.0000,1464946278.08027
25.3669,14.1129,0.0000,1464946311.33628
24.8497,12.0563,0.0000,1464946344.57947
23.9176,13.6604,0.0000,1464946377.81153
23.8958,13.6693,0.0000,1464946411.21409
24.1573,13.1179,0.0000,1464946444.45984
27.4152,18.0788,0.0000,1464946489.20604
27.3090,17.8446,0.0000,1464946511.05996
25.8854,15.8509,0.0000,1464946544.46993
24.3022,14.7980,0.0000,1464946589.20701
26.3147,15.3287,0.0000,1464946622.56737
26.5320,15.3477,0.0000,1464946655.83336
28.4659,16.6277,0.0000,1464946689.19429
27.3923,17.4554,0.0000,1464946722.45430
25.8239,15.5128,0.0000,1464946755.70774
26.6977,15.3171,0.0000,1464946789.04045
27.5902,14.8701,0.0000,1464946822.33267
29.5546,10.8880,0.0000,1464946855.57899
29.3999,6.5751,0.0000,1464946888.92652
26.8436,7.2029,0.0000,1464946922.33535
27.5412,12.3943,0.0000,1464946955.58224
26.6487,14.2626,0.0000,1464946988.96056
28.4520,17.6633,0.0000,1464947022.20574
28.0507,13.5103,0.0000,1464947055.40360
27.9074,10.2993,0.0000,1464947088.83609
26.7667,11.1140,0.0000,1464947122.08184
25.7336,11.2977,0.0000,1464947155.45075
26.3191,12.9556,0.0000,1464947188.83136
25.9018,14.2920,0.0000,1464947222.08195
26.0622,15.2631,0.0000,1464947255.36505
28.9728,15.9378,0.0000,1464947288.72513
29.8707,16.9579,0.0000,1464947322.08349
29.9561,18.3183,0.0000,1464947355.31042
28.4223,20.4810,0.0000,1464947388.56444
28.7164,18.1100,0.0000,1464947422.00292
26.9524,14.1875,0.0000,1464947455.20733
24.9880,14.9519,0.0000,1464947488.57710
25.2391,16.7137,0.0000,1464947521.77125
25.1990,16.3117,0.0000,1464947555.02812
25.7777,16.8731,0.0000,1464947588.42298
25.9423,18.1700,0.0000,1464947621.79873
26.5243,17.8068,0.0000,1464947655.03621
26.9083,16.8785,0.0000,1464947688.28995
24.4998,15.4371,0.0000,1464947721.66114
24.6727,15.3256,0.0000,1464947754.92115
25.1431,16.0766,0.0000,1464947788.31116
26.2729,16.6354,0.0000,1464947821.53638
24.2270,16.6951,0.0000,1464947854.91527
24.4641,15.6877,0.0000,1464947888.16758
24.0616,16.8917,0.0000,1464947921.52851
25.6235,18.5035,0.0000,1464947954.90341
27.4822,19.7384,0.0000,1464947988.07874
27.8389,19.7162,0.0000,1464948021.40518
26.4668,15.0896,0.0000,1464948053.42670
24.4591,-12.1318,0.0000,1464948071.38700
24.4591,-12.1318,0.0000,1464948104.69700
24.4591,-12.1318,0.0000,1464948138.00600
24.4591,-12.1318,0.0000,1464948171.31500
396.0842,-234.4333,0.0000,1464948221.27882
388.1701,-173.8907,0.0000,1464948254.67026
363.5658,-10.1531,0.0000,1464948287.91173
348.9160,20.4704,0.0000,1464948321.15206
348.8765,21.3276,0.0000,1464948354.57885
348.5375,16.9934,0.0000,1464948387.65383
350.1680,18.2012,0.0000,1464948421.20264
349.8147,21.7455,0.0000,1464948454.42758
