73.8142,67.4366,703.6618,1464947571.74700
73.8111,67.4002,703.5535,1464947605.05600
73.7850,67.3288,703.5074,1464947638.36500
73.7580,67.1255,703.2387,1464947671.67500
73.7672,67.1299,703.2360,1464947704.98400
73.6787,67.0928,703.1848,1464947738.29400
73.6638,67.1487,703.2734,1464947771.60300
73.6811,67.3472,703.6348,1464947804.91200
73.6578,67.5456,703.9125,1464947838.22200
73.7306,67.7203,704.3375,1464947871.53100
73.8269,67.7949,704.6831,1464947904.84000
73.8496,67.6745,704.5834,1464947938.15000
73.8546,67.5361,704.4161,1464947971.45900
73.8120,67.5171,704.5361,1464948004.76900
0.0000,-168.3184,7.5606,1464948038.07800
0.0000,-168.3184,7.5606,1464948071.38700
0.0000,-168.3184,7.5606,1464948104.69700
0.0000,-168.3184,7.5606,1464948138.00600
0.0000,-168.3184,7.5606,1464948171.31500
74.1688,67.9311,704.2098,1464948204.62500
73.9674,67.6124,704.2873,1464948237.93400
74.0267,67.5607,704.3602,1464948271.24400
73.9852,67.4156,704.2039,1464948304.55300
73.9616,67.3745,703.8420,1464948337.86200
73.9262,67.3768,703.9147,1464948371.17200
73.9386,67.5427,704.2155,1464948404.48100
74.0096,67.7613,704.7272,1464948437.79000
74.1517,68.1037,705.7229,1464948471.10000
74.1156,68.1368,705.9717,1464948504.40900
74.1094,68.1973,706.1901,1464948537.71900
74.0666,68.0464,706.0721,1464948571.02800
74.0754,68.0725,706.2129,1464948604.33700
74.1491,68.2207,706.5541,1464948637.64700
74.1602,68.2528,706.7377,1464948670.95600
74.2556,68.4726,707.0174,1464948704.26500
74.2981,68.5787,707.3465,1464948737.57500
74.3149,68.6201,707.5289,1464948770.88400
74.3416,68.5128,707.5594,1464948804.19400
74.3074,68.5002,707.4478,1464948837.50300
74.2586,68.4815,707.4538,1464948870.81200
74.2699,68.5750,707.7826,1464948904.12200
74.3861,68.7993,708.2817,1464948937.43100
74.4461,68.8446,708.3538,1464948970.74000
74.4218,68.8746,708.2010,1464949004.05000
74.3824,68.8602,707.9490,1464949037.35900
74.3150,68.8644,707.9190,1464949070.66900
74.3773,68.8261,708.1540,1464949103.97800
74.4405,68.8046,708.3267,1464949137.28700
74.4395,68.7828,708.2834,1464949170.59700
74.4334,68.6905,708.0666,1464949203.90600
74.3677,68.5817,707.7191,1464949237.21500
74.3315,68.5794,707.6179,1464949270.52500
74.3680,68.5951,707.6563,1464949303.83400
74.3338,68.6235,707.6944,1464949337.14400
74.2927,68.6327,707.8566,1464949370.45300
74.3283,68.7002,708.1018,1464949403.76200
74.4132,68.6946,708.2887,1464949437.07200
74.4192,68.5751,708.1093,1464949470.38100
74.4286,68.5403,708.0052,1464949503.69000
74.4838,68.6196,708.0762,1464949537.00000
74.4864,68.7063,708.1223,1464949570.30900
74.4244,68.7274,708.0568,1464949603.61900
74.4190,68.7023,707.9929,1464949636.92800
74.4280,68.6615,707.9812,1464949670.23700
74.4479,68.6462,708.0061,1464949703.54700
74.4284,68.5188,707.9705,1464949736.85600
74.4786,68.5540,707.9940,1464949770.16500
74.5890,68.5694,708.0996,1464949803.47500
74.6372,68.5898,708.0198,1464949836.78400
74.6896,68.6994,708.1827,1464949870.09400
74.7922,68.8478,708.4433,1464949903.40300
74.8029,68.8670,708.4938,1464949936.71200
74.7482,68.8657,708.6256,1464949970.02200
74.6876,68.8532,708.7110,1464950003.33100
74.6557,68.7674,708.7014,1464950036.64000
74.6667,68.7708,708.7593,1464950069.95000
74.6100,68.8443,708.7899,1464950103.25900
74.5537,68.9722,708.8340,1464950136.56900
74.5412,69.0059,708.9299,1464950169.87800
74.5876,69.1230,709.2321,1464950203.18700
74.7200,69.2547,709.6609,1464950236.49700
74.7009,69.2865,709.7222,1464950269.80600
74.7074,69.2753,709.8812,1464950303.11500
74.6979,69.2544,710.0021,1464950336.42500
74.6788,69.2846,709.9679,1464950369.73400
74.6996,69.3803,710.0670,1464950403.04400
74.7238,69.5437,710.3745,1464950436.35300
74.7729,69.6757,710.8757,1464950469.66200
74.7831,69.7831,711.2419,1464950502.97200
74.7345,69.7444,711.0958,1464950536.28100
74.6904,69.5590,710.6007,1464950569.59000
74.6500,69.4657,710.1984,1464950602.90000
74.6170,69.3512,709.9155,1464950636.20900
74.5750,69.2662,709.6208,1464950669.51900
74.5407,69.1628,709.3197,1464950702.82800
74.4863,69.0774,708.9456,1464950736.13700
74.4498,68.9356,708.6618,1464950769.44700
74.4281,68.8184,708.3688,1464950802.75600
74.4084,68.7603,708.1179,1464950836.06500
74.4269,68.7217,708.1260,1464950869.37500
74.4536,68.8397,708.2775,1464950902.68400
74.4506,68.8781,708.4507,1464950935.99400
74.5157,68.9698,708.7160,1464950969.30300
74.6216,69.0638,709.0043,1464951002.61200
0.0000,-168.3184,7.5606,1464951035.92200
0.0000,-168.3184,7.5606,1464951069.23100
0.0000,-168.3184,7.5606,1464951102.54000
0.0000,-168.3184,7.5606,1464951135.85000
0.0000,-168.3184,7.5606,1464951169.15900
0.0000,-168.3184,7.5606,1464951202.46900
74.9102,69.8437,708.8097,1464951235.77800
74.5548,69.4973,709.6965,1464951269.08700
74.7304,69.4580,710.2364,1464951302.39700
74.8124,69.5473,710.4154,1464951335.70600
74.8751,69.7205,710.6355,1464951369.01500
74.9299,69.7809,710.9704,1464951402.32500
75.0387,69.9345,711.4958,1464951435.63400
74.9563,69.7924,711.0769,1464951468.94400
74.9207,69.6750,710.7704,1464951502.25300
74.8457,69.5603,710.4277,1464951535.56200
74.8677,69.5269,710.3468,1464951568.87200
74.9162,69.5860,710.4058,1464951602.18100
74.8782,69.4647,710.2411,1464951635.49000
74.9673,69.5811,710.4380,1464951668.80000
74.9438,69.5565,710.3806,1464951702.10900
74.9416,69.5544,710.4153,1464951735.41900
74.8871,69.6082,710.6157,1464951768.72800
74.9198,69.6778,710.7560,1464951802.03700
74.8153,69.5849,710.4214,1464951835.34700
74.7276,69.3921,709.9038,1464951868.65600
74.6293,69.2325,709.4255,1464951901.96500
74.6288,69.1793,709.2555,1464951935.27500
74.6624,69.1662,709.2215,1464951968.58400
74.7375,69.1239,709.1503,1464952001.89400
74.8753,69.2213,709.2690,1464952035.20300
74.8046,69.0781,708.9354,1464952068.51200
74.7650,68.9876,708.7588,1464952101.82200
74.7333,69.0316,708.9690,1464952135.13100
74.8254,69.1773,709.2768,1464952168.44000
74.8926,69.2254,709.3274,1464952201.75000
74.9508,69.2231,709.3468,1464952235.05900
74.8938,69.2063,709.3527,1464952268.36900
74.7630,69.1886,709.2858,1464952301.67800
74.6892,69.1956,709.3140,1464952334.98700
74.6389,69.1111,709.0492,1464952368.29700
74.6531,68.9527,708.7550,1464952401.60600
74.6170,68.9225,708.5382,1464952434.91500
74.5841,68.8173,708.2907,1464952468.22500
74.5192,68.7095,708.0024,1464952501.53400
74.5190,68.6771,707.8183,1464952534.84400
74.6437,68.7835,708.0403,1464952579.25600
74.6679,68.8661,708.4406,1464952601.46200
74.6883,69.0687,708.9169,1464952645.87500
74.7657,69.2269,709.3977,1464952679.18400
74.8303,69.3350,709.6895,1464952712.49400
74.8522,69.3030,709.6543,1464952745.80300
74.8191,69.3376,709.6041,1464952779.11200
74.8063,69.4498,709.8473,1464952812.42200
74.8735,69.5501,710.1311,1464952845.73100
74.9403,69.6497,710.4329,1464952879.04000
74.9719,69.6960,710.6743,1464952912.35000
74.9623,69.8087,710.9860,1464952945.65900
74.9366,69.9344,711.4040,1464952978.96900
74.9497,70.0449,711.6251,1464953012.27800
74.9983,70.1176,711.8126,1464953045.58700
75.0064,70.1822,712.0442,1464953078.89700
75.0344,70.2778,712.2426,1464953112.20600
75.0269,70.2929,712.3063,1464953145.51500
75.0058,70.3035,712.3009,1464953178.82500
75.0583,70.3214,712.4026,1464953212.13400
75.1366,70.3231,712.5377,1464953245.44400
75.1588,70.3108,712.5977,1464953278.75300
75.1501,70.3310,712.6446,1464953312.06200
75.2027,70.3654,712.7173,1464953345.37200
75.1977,70.3501,712.5066,1464953378.68100
75.1561,70.2107,712.0709,1464953411.99000
75.1195,70.0694,711.6404,1464953445.30000
75.0775,69.9313,711.2403,1464953478.60900
75.0550,69.8093,710.7972,1464953511.91900
75.0042,69.6464,710.3795,1464953545.22800
74.9498,69.4994,709.9396,1464953578.53700
74.9150,69.3473,709.4679,1464953611.84700
74.8734,69.2151,709.1016,1464953645.15600
74.8621,69.1388,708.8511,1464953678.46500
74.8678,69.1179,708.8291,1464953711.77500
74.8919,69.1529,709.0075,1464953745.08400
74.8673,69.2043,709.0409,1464953778.39400
74.8439,69.1030,708.8131,1464953811.70300
74.8165,69.0382,708.5652,1464953845.01200
74.8129,68.9838,708.3816,1464953878.32200
74.7778,68.9448,708.2423,1464953911.63100
74.7594,68.8630,708.0648,1464953944.94000
74.7753,68.8395,707.9582,1464953978.25000
0.0000,-168.3184,7.5606,1464954011.55900
0.0000,-168.3184,7.5606,1464954044.86900
0.0000,-168.3184,7.5606,1464954078.17800
0.0000,-168.3184,7.5606,1464954111.48700
0.0000,-168.3184,7.5606,1464954144.79700
0.0000,-168.3184,7.5606,1464954178.10600
74.7853,69.3677,707.8689,1464954211.41500
74.6199,68.9235,707.7278,1464954244.72500
74.5955,68.9363,707.8444,1464954278.03400
74.6058,69.0743,708.3824,1464954311.34400
74.6144,69.1170,708.6695,1464954344.65300
74.5873,68.9685,708.2077,1464954377.96200
74.5747,68.8402,707.9778,1464954411.27200
74.6281,68.8232,708.0392,1464954444.58100
74.6527,68.8216,708.1297,1464954477.89000
74.6370,68.8239,708.1395,1464954511.20000
74.6418,68.8491,708.1942,1464954544.50900
74.6443,68.8584,708.2314,1464954577.81900
74.7581,68.9975,708.6969,1464954611.12800
74.7512,69.0338,708.7663,1464954644.43700
74.7773,69.0685,708.9303,1464954677.74700
74.6149,68.8763,708.3835,1464954711.05600
74.6046,68.9137,708.5453,1464954744.36500
74.6004,68.9963,708.7583,1464954777.67500
74.6256,69.0761,709.0052,1464954810.98400
74.6391,69.0862,709.0503,1464954844.29400
74.6695,69.1929,709.3498,1464954877.60300
74.7145,69.3085,709.7339,1464954910.91200
74.7963,69.3998,710.0365,1464954944.22200
74.7506,69.2616,709.6234,1464954977.53100
74.6915,69.1864,709.4542,1464955010.84000
74.7211,69.1674,709.3604,1464955044.15000
74.6918,69.1280,709.1927,1464955077.45900
74.6570,69.0832,709.0546,1464955110.76900
74.6357,69.1070,709.0897,1464955144.07800
74.6257,69.1689,709.2490,1464955177.38700
74.6314,69.2393,709.4571,1464955210.69700
74.7271,69.2512,709.4936,1464955244.00600
74.7569,69.1931,709.3094,1464955277.31500
74.7187,69.1113,709.1192,1464955310.62500
74.6592,68.9927,708.8660,1464955343.93400
74.5943,68.8306,708.5164,1464955377.24400
74.5719,68.7407,708.2190,1464955410.55300
74.6064,68.6988,707.9673,1464955443.86200
74.6031,68.6472,707.8327,1464955477.17200
74.5582,68.6563,707.8067,1464955510.48100
74.4936,68.6227,707.6758,1464955543.79000
74.4734,68.6697,707.8132,1464955577.10000
74.5308,68.7280,708.0861,1464955610.40900
74.5685,68.7714,708.2667,1464955643.71900
74.5442,68.7889,708.3731,1464955677.02800
74.5590,68.8270,708.4503,1464955710.33700
74.5888,68.8892,708.6678,1464955743.64700
74.6171,68.9245,708.7295,1464955776.95600
74.6061,68.9332,708.6557,1464955810.26500
74.5992,68.8868,708.5141,1464955843.57500
74.6013,68.8649,708.3612,1464955876.88400
74.6567,68.8347,708.2118,1464955910.19400
74.6037,68.7744,708.0925,1464955943.50300
74.5432,68.7514,707.9576,1464955976.81200
74.4859,68.6949,707.7753,1464956010.12200
74.4617,68.6650,707.7435,1464956043.43100
74.4806,68.6915,707.7394,1464956076.74000
74.4608,68.6489,707.6745,1464956110.05000
74.4751,68.6084,707.5071,1464956143.35900
74.4325,68.5307,707.3211,1464956176.66900
74.4343,68.4672,707.2062,1464956209.97800
74.4151,68.4327,707.0873,1464956243.28700
74.4195,68.4219,706.8776,1464956276.59700
74.4424,68.3372,706.6406,1464956309.90600
74.4903,68.3373,706.6311,1464956343.21500
74.5438,68.4124,706.8608,1464956376.52500
74.5851,68.4835,707.1606,1464956409.83400
74.5847,68.5380,707.4559,1464956443.14400
74.4866,68.6341,707.6383,1464956476.45300
74.4449,68.5944,707.5452,1464956509.76200
74.5105,68.5581,707.3755,1464956543.07200
74.5853,68.6158,707.5213,1464956576.38100
74.5988,68.7644,707.8751,1464956609.69000
74.5666,68.8251,708.0867,1464956643.00000
74.5498,68.8132,707.9969,1464956676.30900
74.5039,68.7119,707.7761,1464956709.61900
74.4759,68.6074,707.5136,1464956742.92800
74.4384,68.4945,707.2156,1464956776.23700
74.4112,68.3986,706.8927,1464956809.54700
74.3834,68.3139,706.6241,1464956842.85600
74.3397,68.2120,706.3462,1464956876.16500
74.3249,68.1285,706.0509,1464956909.47500
74.2869,67.9967,705.6711,1464956942.78400
74.2215,67.8633,705.3214,1464956976.09400
74.2148,67.8606,705.1193,1464957009.40300
0.0000,-168.3184,7.5606,1464957042.71200
0.0000,-168.3184,7.5606,1464957076.02200
0.0000,-168.3184,7.5606,1464957109.33100
0.0000,-168.3184,7.5606,1464957142.64000
0.0000,-168.3184,7.5606,1464957175.95000
74.1464,67.9338,704.8665,1464957209.25900
74.0849,67.7463,704.1895,1464957242.56900
74.0880,67.6805,704.2734,1464957275.87800
74.0315,67.5612,704.1531,1464957309.18700
74.0189,67.5004,704.1531,1464957342.49700
74.0084,67.4941,704.1611,1464957375.80600
73.9981,67.5128,704.3381,1464957409.11500
74.0140,67.6361,704.5387,1464957442.42500
74.0321,67.6375,704.6532,1464957475.73400
74.0294,67.7834,704.7877,1464957509.04400
73.9846,67.7713,704.9158,1464957542.35300
73.9399,67.7700,704.9212,1464957575.66200
73.9083,67.6895,704.7223,1464957608.97200
73.9012,67.6112,704.5408,1464957642.28100
73.9655,67.5720,704.4635,1464957675.59000
74.0033,67.5243,704.4139,1464957708.90000
74.0121,67.5709,704.5579,1464957742.20900
74.0040,67.5759,704.5380,1464957775.51900
73.9965,67.5681,704.4886,1464957808.82800
73.9878,67.5439,704.4080,1464957842.13700
73.9754,67.5549,704.4527,1464957875.44700
74.0018,67.6046,704.6455,1464957908.75600
73.9230,67.6544,704.7999,1464957942.06500
73.9053,67.6723,704.8112,1464957975.37500
73.9045,67.6783,704.7770,1464958008.68400
73.8943,67.6256,704.7475,1464958041.99400
73.9126,67.6316,704.7015,1464958075.30300
73.8951,67.5826,704.5230,1464958108.61200
73.8550,67.5201,704.3562,1464958141.92200
73.8630,67.4799,704.3070,1464958175.23100
73.9090,67.5040,704.3105,1464958219.64400
73.9485,67.5405,704.3764,1464958252.95300
73.9500,67.5900,704.5649,1464958286.26200
73.9843,67.6613,704.7693,1464958319.57200
73.9777,67.6602,704.8074,1464958352.88100
73.9739,67.6972,704.8411,1464958386.19000
74.0249,67.7245,704.9172,1464958419.50000
74.0607,67.8190,705.1576,1464958452.80900
74.1154,67.9155,705.5219,1464958486.11900
74.1174,67.9363,705.5887,1464958519.42800
74.1291,67.9324,705.6203,1464958552.73700
74.1406,67.9234,705.5663,1464958586.04700
74.1401,67.8568,705.3845,1464958619.35600
74.0823,67.7793,705.1432,1464958652.66500
74.0052,67.8134,705.1946,1464958685.97500
73.9533,67.8072,705.1702,1464958719.28400
73.9092,67.7344,704.9548,1464958752.59400
73.9593,67.7564,705.0754,1464958785.90300
73.9556,67.7473,705.0991,1464958819.21200
73.9335,67.6706,704.9523,1464958852.52200
73.8995,67.6411,704.8166,1464958885.83100
73.9164,67.5989,704.7389,1464958919.14000
73.9221,67.5924,704.6722,1464958952.45000
73.9001,67.5939,704.6120,1464958985.75900
73.8548,67.4950,704.3226,1464959019.06900
73.8433,67.4554,704.2058,1464959052.37800
73.8386,67.4549,704.2021,1464959085.68700
73.8275,67.4561,704.1571,1464959118.99700
73.8292,67.4576,704.1346,1464959152.30600
73.8388,67.4628,704.1488,1464959185.61500
73.8507,67.4564,704.1689,1464959218.92500
73.8584,67.4174,704.0564,1464959252.23400
73.8548,67.3981,704.0208,1464959285.54400
73.8689,67.4035,704.0824,1464959318.85300
73.8534,67.4296,704.1898,1464959352.16200
73.8750,67.4340,704.1770,1464959385.47200
73.9072,67.4690,704.2542,1464959418.78100
73.9762,67.5688,704.5201,1464959452.09000
74.0041,67.7041,704.8999,1464959485.40000
73.9663,67.7828,705.0730,1464959518.70900
73.9290,67.7174,704.8920,1464959552.01900
73.9154,67.6210,704.6013,1464959585.32800
73.9415,67.5720,704.4962,1464959618.63700
74.0259,67.5969,704.7176,1464959651.94700
74.0652,67.6739,704.8522,1464959685.25600
74.0570,67.6658,704.9219,1464959718.56500
74.0597,67.7672,705.1392,1464959751.87500
74.1068,67.9367,705.5001,1464959785.18400
74.1785,68.1034,705.9840,1464959818.49400
74.2250,68.2691,706.4469,1464959851.80300
74.2387,68.4937,707.1355,1464959885.11200
74.1783,68.4876,707.1475,1464959918.42200
74.0988,68.3481,706.7252,1464959951.73100
74.0599,68.1564,706.1739,1464959985.04000
74.0080,68.0428,705.7903,1464960018.35000
73.9347,68.1813,705.6016,1464960051.65900
0.0000,-168.3184,7.5606,1464960084.96900
0.0000,-168.3184,7.5606,1464960118.27800
0.0000,-168.3184,7.5606,1464960151.58700
0.0000,-168.3184,7.5606,1464960184.89700
0.0000,-168.3184,7.5606,1464960218.20600
74.2423,68.5441,705.9890,1464960251.51500
74.1577,68.5282,706.4281,1464960284.82500
74.1075,68.4978,706.6590,1464960318.13400
74.0810,68.5129,706.8530,1464960351.44400
74.0952,68.5283,706.9958,1464960384.75300
74.0923,68.4916,706.9796,1464960418.06200
74.0272,68.3337,706.5794,1464960451.37200
73.9821,68.2660,706.3881,1464960484.68100
73.9556,68.2909,706.4596,1464960517.99000
73.9514,68.3204,706.5536,1464960551.30000
73.9513,68.3299,706.6117,1464960584.60900
73.9562,68.3543,706.6692,1464960617.91900
73.9713,68.3432,706.6545,1464960651.22800
73.9637,68.3160,706.5211,1464960684.53700
73.9091,68.2821,706.4186,1464960717.84700
73.8790,68.2821,706.4201,1464960751.15600
73.8989,68.3107,706.4752,1464960784.46500
73.9191,68.3108,706.4999,1464960817.77500
73.9048,68.2972,706.5530,1464960851.08400
73.9191,68.3464,706.6488,1464960884.39400
73.9168,68.3253,706.6589,1464960917.70300
73.9475,68.3350,706.7087,1464960951.01200
73.9921,68.3854,706.8663,1464960984.32200
74.0107,68.4378,707.0561,1464961017.63100
74.0337,68.4872,707.1994,1464961050.94000
73.9967,68.5398,707.3017,1464961084.25000
74.0513,68.7367,707.8315,1464961117.55900
74.0623,68.8685,708.2560,1464961150.86900
74.0840,68.9014,708.4359,1464961184.17800
74.0226,68.7924,708.1353,1464961217.48700
74.0187,68.7818,708.1370,1464961250.79700
74.2622,69.0954,709.1553,1464961284.10600
74.2477,69.1686,709.3878,1464961317.41500
74.2382,69.1562,709.3097,1464961350.72500
74.2166,69.1273,709.1914,1464961384.03400
74.1870,69.1345,709.1455,1464961417.34400
74.2087,69.2429,709.5632,1464961450.65300
74.2276,69.2914,709.6960,1464961483.96200
74.2114,69.2827,709.7606,1464961517.27200
74.2240,69.3238,709.7846,1464961550.58100
74.2297,69.3158,709.7477,1464961583.89000
74.2653,69.3085,709.7371,1464961617.20000
74.2628,69.2581,709.6047,1464961650.50900
74.2201,69.1983,709.4709,1464961683.81900
74.1918,69.1700,709.4351,1464961717.12800
74.1776,69.1657,709.4621,1464961750.43700
74.2555,69.1997,709.5920,1464961783.74700
74.2856,69.2773,709.8173,1464961817.05600
74.2617,69.3447,710.0189,1464961850.36500
74.1551,69.3766,709.9765,1464961883.67500
74.1103,69.3196,709.8387,1464961916.98400
74.1239,69.2717,709.6707,1464961950.29400
74.1721,69.2215,709.5921,1464961983.60300
74.1724,69.1955,709.5770,1464962016.91200
74.1937,69.1655,709.5463,1464962050.22200
74.2047,69.1792,709.5724,1464962083.53100
74.2378,69.2148,709.7221,1464962116.84000
74.2433,69.3160,709.9521,1464962150.15000
74.2552,69.4201,710.2065,1464962183.45900
74.3062,69.5204,710.4299,1464962216.76900
74.3309,69.5947,710.6065,1464962250.07800
74.3718,69.6355,710.7473,1464962283.38700
74.4199,69.6318,710.7420,1464962316.69700
74.5072,69.5389,710.6184,1464962350.00600
74.5136,69.5461,710.6013,1464962383.31500
74.5007,69.5186,710.5974,1464962416.62500
74.4344,69.4529,710.4444,1464962449.93400
74.3346,69.4548,710.4184,1464962483.24400
74.3304,69.5157,710.5910,1464962516.55300
74.3403,69.5528,710.7433,1464962549.86200
74.3380,69.6093,710.8796,1464962583.17200
74.3713,69.6750,711.0375,1464962616.48100
74.4325,69.7176,711.1701,1464962649.79000
74.4593,69.7097,711.0963,1464962683.10000
74.4707,69.6496,710.8877,1464962716.40900
74.4834,69.5670,710.6537,1464962749.71900
74.5019,69.5036,710.5254,1464962783.02800
74.5198,69.4755,710.4540,1464962816.33700
74.5903,69.4739,710.4755,1464962849.64700
74.6595,69.4668,710.5158,1464962882.95600
74.6309,69.4994,710.6273,1464962916.26500
74.5591,69.5509,710.7212,1464962949.57500
74.5351,69.5442,710.6985,1464962982.88400
74.5165,69.5765,710.6163,1464963016.19400
74.2912,69.3777,709.8427,1464963049.50300
74.3588,69.8178,711.0761,1464963082.81200
74.3476,69.8825,711.1864,1464963116.12200
74.3156,69.8549,711.0932,1464963149.43100
74.2600,69.8182,710.9905,1464963182.74000
74.2664,69.7979,711.0056,1464963216.05000
74.2846,69.8124,711.0239,1464963249.35900
74.3285,69.8022,711.1119,1464963282.66900
74.3275,69.8417,711.2411,1464963315.97800
74.3223,69.8653,711.2655,1464963349.28700
74.2968,69.9099,711.2390,1464963382.59700
74.2726,69.9324,711.1990,1464963415.90600
74.2730,70.0033,711.3731,1464963449.21500
74.2654,70.0666,711.5055,1464963482.52500
74.2753,70.0714,711.5297,1464963515.83400
74.3201,70.1305,711.7165,1464963549.14400
74.3656,70.2200,711.9767,1464963582.45300
74.4073,70.3050,712.1985,1464963615.76200
74.4216,70.3612,712.4147,1464963649.07200
74.4417,70.4105,712.5228,1464963682.38100
74.4471,70.5006,712.7543,1464963715.69000
74.4266,70.5892,713.0241,1464963749.00000
74.3867,70.6276,713.0786,1464963782.30900
74.3760,70.5976,712.9772,1464963815.61900
74.3663,70.5798,712.8342,1464963848.92800
74.3516,70.5623,712.7087,1464963882.23700
74.3457,70.5514,712.6288,1464963915.54700
74.3188,70.5236,712.5161,1464963948.85600
74.3220,70.4709,712.3970,1464963982.16500
74.3389,70.4269,712.2963,1464964015.47500
74.3234,70.4005,712.2405,1464964048.78400
74.3189,70.4034,712.2207,1464964082.09400
74.3087,70.3730,712.1108,1464964115.40300
74.2912,70.3734,712.0679,1464964148.71200
74.2628,70.3744,712.0141,1464964182.02200
74.2235,70.3016,711.8449,1464964215.33100
74.1884,70.2571,711.6695,1464964248.64000
74.1827,70.2309,711.6345,1464964281.95000
74.1982,70.2318,711.7263,1464964315.25900
74.2402,70.2814,711.9569,1464964348.56900
74.2377,70.3609,712.1742,1464964381.87800
74.2716,70.4366,712.4393,1464964415.18700
74.2878,70.5897,712.7987,1464964448.49700
74.3288,70.7101,713.1243,1464964481.80600
74.3824,70.7732,713.2100,1464964526.21900
74.3604,70.8227,713.3919,1464964559.52800
74.3555,70.7464,713.1371,1464964592.83700
74.3195,70.6738,712.8807,1464964626.14700
74.3284,70.6257,712.8867,1464964659.45600
74.3144,70.6757,713.0083,1464964692.76500
74.3686,70.6910,713.2099,1464964726.07500
74.3188,70.6854,713.2440,1464964759.38400
74.3048,70.7101,713.1069,1464964792.69400
74.2792,70.6263,712.9652,1464964826.00300
74.2459,70.6637,712.9080,1464964859.31200
74.2272,70.6831,712.9539,1464964892.62200
74.2034,70.6319,712.8934,1464964925.93100
74.2135,70.5759,712.7678,1464964959.24000
74.1772,70.4788,712.6338,1464964992.55000
