Gnd tr X,Gnd tr Y,Gaze X,Gaze Y,Timestamp,Res X,Res Y,User Dis
-1,1,23.5826,-12.7579,1379216244,,,
-1,1,22.4663,-11.3511,1379216289,,,
-1,1,21.6422,-15.2666,1379216309,,,
335,1,20.8437,-18.524,1379216353,,,
335,1,21.1687,-23.0865,1379216379,,,
335,1,25.4196,-18.9669,1379216424,,,
335,1,25.9824,-18.2396,1379216458,,,
335,1,26.7411,-13.7898,1379216488,,,
335,1,26.4022,-15.4835,1379216514,,,
335,1,22.8046,-13.6832,1379216559,,,
335,1,23.5661,-14.2242,1379216593,,,
335,1,24.713,-14.442,1379216604,,,
335,1,80.32,-13.2705,1379216649,,,
335,1,267.0528,-7.2583,1379216693,,,
335,1,334.3705,1.6191,1379216714,,,
335,1,336.8125,-4.7407,1379216759,,,
335,1,348.8064,-1.4833,1379216785,,,
335,1,351.9865,-1.8326,1379216819,,,
335,1,358.0949,-0.3529,1379216849,,,
335,1,358.5281,-3.8185,1379216893,,,
335,1,358.3693,-3.3575,1379216908,,,
335,1,358.298,-1.3897,1379216952,,,
335,1,353.7963,-17.3913,1379216983,,,
335,1,354.7137,-21.7711,1379217028,,,
335,1,350.0675,-27.7324,1379217054,,,
335,1,348.6337,-30.817,1379217089,,,
335,1,343.3871,-33.6682,1379217120,,,
335,1,342.722,-33.8866,1379217144,,,
335,1,344.1784,-34.5037,1379217189,,,
335,1,344.8783,-36.1772,1379217210,,,
335,1,347.1602,-38.0375,1379217253,,,
335,1,346.4303,-39.3117,1379217279,,,
335,1,344.3652,-39.1233,1379217323,,,
335,1,352.5976,-34.9693,1379217358,,,
335,1,349.15,-34.7762,1379217390,,,
335,1,349.15,-34.7762,1379217414,,,
335,1,345.9498,-35.62,1379217458,,,
335,1,343.8463,-33.2949,1379217492,,,
335,1,350.1395,-33.0292,1379217503,,,
335,1,351.3459,-31.7078,1379217539,,,
335,1,351.1201,-27.8087,1379217594,,,
335,1,351.1201,-27.8087,1379217628,,,
335,1,346.1717,-33.9853,1379217658,,,
335,1,294.7365,-58.846,1379217684,,,
335,1,331.9918,-48.0467,1379217728,,,
335,1,347.341,-42.7655,1379217748,,,
335,1,349.3545,-42.6376,1379217793,,,
335,1,349.6074,-42.623,1379217807,,,
335,1,350.4364,-41.082,1379217853,,,
335,1,351.3378,-38.3169,1379217882,,,
335,1,350.4415,-42.7787,1379217928,,,
335,1,350.1615,-43.1923,1379217953,,,
335,1,350.9528,-41.6464,1379217989,,,
335,1,356.0149,-35.826,1379218018,,,
335,1,358.5152,-32.3425,1379218043,,,
335,1,348.8344,-35.6219,1379218090,,,
335,1,348.519,-36.436,1379218108,,,
335,1,350.3877,-32.6681,1379218152,,,
335,1,351.967,-32.6163,1379218180,,,
335,1,355.1772,-31.3785,1379218224,,,
335,1,350.6208,-35.6344,1379218257,,,
335,1,352.3077,-32.442,1379218289,,,
335,1,350.2502,-34.0998,1379218313,,,
335,1,351.8254,-33.1427,1379218359,,,
335,1,352.6357,-34.7115,1379218392,,,
335,1,350.494,-36.2249,1379218404,,,
335,1,350.369,-36.2799,1379218448,,,
335,1,349.7453,-35.1445,1379218493,,,
335,1,350.5346,-29.4909,1379218527,,,
335,1,351.383,-25.6856,1379218546,,,
335,1,349.667,-28.443,1379218584,,,
335,1,349.5147,-28.263,1379218619,,,
335,1,346.4917,-30.7724,1379218662,,,
335,1,345.8914,-31.4291,1379218692,,,
335,1,346.9079,-34.8452,1379218709,,,
335,1,346.6915,-33.715,1379218754,,,
335,1,344.2174,-32.4249,1379218782,,,
335,1,351.0458,-29.5335,1379218828,,,
335,1,356.3578,-27.5855,1379218853,,,
335,1,353.2695,-29.9488,1379218889,,,
335,1,345.9684,-33.6176,1379218919,,,
335,1,345.0288,-33.6484,1379218945,,,
335,1,345.924,-28.0619,1379218988,,,
335,1,346.9478,-27.0159,1379219007,,,
335,1,347.9383,-27.6916,1379219041,,,
335,1,348.8427,-22.5314,1379219078,,,
335,1,347.3205,-22.9588,1379219123,,,
335,1,348.9287,-22.1365,1379219157,,,
335,1,346.6146,-23.2414,1379219189,,,
335,1,346.0371,-24.0111,1379219214,,,
335,1,343.0502,-26.2161,1379219258,,,
335,1,341.9877,-30.9775,1379219292,,,
335,1,344.7125,-27.715,1379219303,,,
671,1,344.3269,-26.3762,1379219350,,,
671,1,344.7727,-25.7609,1379219394,,,
671,1,348.4496,-28.6925,1379219428,,,
671,1,347.1247,-30.2898,1379219458,,,
671,1,349.0718,-26.427,1379219485,,,
671,1,351.5256,-22.1427,1379219528,,,
671,1,354.5385,-18.8139,1379219562,,,
671,1,360.4562,-17.8907,1379219593,,,
671,1,549.72,-25.0967,1379219608,,,
671,1,634.3723,-26.3954,1379219654,,,
671,1,683.1112,-23.3855,1379219697,,,
671,1,693.2342,-19.9371,1379219729,,,
671,1,724.2593,-17.1134,1379219753,,,
671,1,721.3573,-13.3182,1379219788,,,
671,1,724.5894,-8.0263,1379219818,,,
671,1,725.9816,0.2695,1379219862,,,
671,1,725.1874,-1.4256,1379219888,,,
671,1,709.1854,-7.1882,1379219907,,,
671,1,699.5206,-19.7847,1379219952,,,
671,1,694.3091,-40.7667,1379219978,,,
671,1,689.9756,-44.0585,1379220023,,,
671,1,693.5569,-34.598,1379220057,,,
671,1,689.8551,-41.3146,1379220088,,,
671,1,707.6329,-24.6768,1379220113,,,
671,1,707.6863,-22.519,1379220158,,,
671,1,700.122,-28.1477,1379220192,,,
671,1,676.5444,-49.9631,1379220203,,,
671,1,675.1386,-51.2017,1379220248,,,
671,1,672.9868,-53.2556,1379220295,,,
671,1,672.8524,-51.766,1379220327,,,
671,1,672.9277,-53.6594,1379220359,,,
671,1,673.3598,-54.4378,1379220384,,,
671,1,679.3118,-55.6552,1379220428,,,
671,1,680.7203,-54.6501,1379220462,,,
671,1,681.6935,-49.8115,1379220493,,,
671,1,668.2391,-55.49,1379220509,,,
671,1,665.972,-58.401,1379220563,,,
671,1,670.595,-50.6039,1379220597,,,
671,1,671.148,-51.257,1379220627,,,
671,1,662.8417,-62.456,1379220653,,,
671,1,664.2905,-61.1726,1379220698,,,
671,1,668.7774,-58.2689,1379220732,,,
671,1,680.1536,-53.5567,1379220762,,,
671,1,680.0453,-50.8191,1379220788,,,
671,1,672.9099,-54.2814,1379220807,,,
671,1,669.8556,-53.9111,1379220841,,,
671,1,665.5858,-55.7497,1379220878,,,
671,1,663.6674,-59.8125,1379220923,,,
671,1,664.6193,-62.9837,1379220957,,,
671,1,667.7864,-58.4938,1379220988,,,
671,1,665.3883,-51.9883,1379221014,,,
671,1,663.6158,-55.244,1379221058,,,
671,1,666.1619,-52.5351,1379221092,,,
671,1,662.0311,-52.8424,1379221103,,,
671,1,664.9717,-59.7263,1379221148,,,
671,1,666.2567,-58.5178,1379221193,,,
671,1,666.6384,-57.2111,1379221227,,,
671,1,661.3592,-64.595,1379221246,,,
671,1,660.5674,-64.6579,1379221284,,,
671,1,666.587,-57.014,1379221329,,,
671,1,669.3289,-55.2548,1379221364,,,
671,1,668.6188,-55.8086,1379221392,,,
671,1,666.3204,-53.8891,1379221407,,,
671,1,666.594,-53.6823,1379221466,,,
671,1,666.8251,-53.5477,1379221497,,,
671,1,668.1574,-52.5926,1379221527,,,
671,1,668.8936,-52.491,1379221554,,,
671,1,675.7556,-49.3557,1379221598,,,
671,1,676.6925,-48.8355,1379221632,,,
671,1,674.1499,-52.0636,1379221662,,,
671,1,671.2974,-54.4112,1379221688,,,
671,1,682.8498,-39.0563,1379221707,,,
671,1,669.0816,-52.1344,1379221752,,,
671,1,667.312,-53.798,1379221797,,,
671,1,665.3601,-56.935,1379221823,,,
671,1,662.6806,-58.6705,1379221857,,,
671,1,659.0508,-59.7985,1379221888,,,
671,1,658.3275,-55.8008,1379221933,,,
671,1,658.2027,-47.8129,1379221958,,,
671,1,655.988,-47.7515,1379221994,,,
671,1,656.7518,-47.4838,1379222003,,,
671,1,657.7538,-44.0719,1379222050,,,
671,1,660.3224,-42.221,1379222093,,,
671,1,661.0611,-46.0842,1379222129,,,
671,1,660.6754,-44.5956,1379222146,,,
671,1,663.4265,-44.8108,1379222186,,,
671,1,661.6114,-46.9418,1379222230,,,
671,1,658.1401,-50.4684,1379222262,,,
671,1,655.1819,-57.2074,1379222292,,,
671,1,654.1502,-59.2917,1379222307,,,
335,1,653.7517,-57.9797,1379222363,,,
335,1,653.7569,-54.8242,1379222386,,,
335,1,666.8455,-46.474,1379222428,,,
335,1,667.2168,-46.5634,1379222453,,,
335,1,655.7779,-55.7635,1379222498,,,
335,1,653.8188,-57.4465,1379222532,,,
335,1,652.7822,-59.0228,1379222562,,,
335,1,659.3663,-60.0844,1379222589,,,
335,1,391.951,-62.0694,1379222634,,,
335,1,391.951,-62.0694,1379222652,,,
335,1,329.6187,-55.6068,1379222699,,,
335,1,320.3992,-63.9286,1379222723,,,
335,1,319.1005,-64.5659,1379222757,,,
335,1,327.0554,-54.8806,1379222790,,,
335,1,332.7523,-47.3441,1379222833,,,
335,1,335.2264,-44.9237,1379222858,,,
335,1,338.6613,-41.9657,1379222892,,,
335,1,343.6317,-36.6143,1379222903,,,
335,1,344.4883,-36.1465,1379222967,,,
335,1,354.257,-33.3047,1379222993,,,
335,1,354.13,-32.5591,1379223027,,,
335,1,345.3191,-37.544,1379223057,,,
335,1,345.3877,-38.4955,1379223084,,,
335,1,344.8953,-39.268,1379223128,,,
335,1,345.2467,-38.5022,1379223162,,,
335,1,347.1962,-35.4839,1379223192,,,
335,1,347.7992,-34.5288,1379223207,,,
335,1,348.4276,-33.3351,1379223263,,,
335,1,350.907,-23.8093,1379223297,,,
335,1,350.5838,-24.7764,1379223327,,,
335,1,349.134,-26.1781,1379223353,,,
335,1,345.4339,-40.5792,1379223398,,,
335,1,345.4586,-38.8729,1379223434,,,
335,1,347.8678,-35.3907,1379223462,,,
335,1,348.7323,-35.246,1379223488,,,
335,1,347.4893,-25.9083,1379223534,,,
335,1,347.2029,-28.08,1379223569,,,
335,1,343.7403,-23.802,1379223599,,,
335,1,338.4643,-30.8805,1379223625,,,
335,1,349.2462,-34.3911,1379223659,,,
335,1,354.902,-31.8826,1379223688,,,
335,1,359.0903,-32.0831,1379223721,,,
335,1,356.6175,-28.7048,1379223758,,,
335,1,355.6431,-25.787,1379223794,,,
335,1,357.8176,-23.6974,1379223803,,,
335,1,358.624,-22.6502,1379223867,,,
335,1,356.0768,-24.4694,1379223894,,,
335,1,358.5265,-19.8675,1379223927,,,
335,1,363.8634,-15.6813,1379223957,,,
335,1,362.9849,-17.6296,1379224002,,,
335,1,363.0505,-18.0012,1379224028,,,
335,1,356.5252,-23.1709,1379224062,,,
335,1,347.8578,-32.7638,1379224092,,,
335,1,346.591,-31.8086,1379224107,,,
335,1,346.9107,-30.7374,1379224164,,,
335,1,347.1118,-24.2802,1379224198,,,
335,1,347.9446,-26.6171,1379224229,,,
335,1,348.1461,-23.9703,1379224254,,,
335,1,348.1168,-24.4731,1379224298,,,
335,1,347.2371,-24.7957,1379224332,,,
335,1,336.6634,-29.6449,1379224362,,,
335,1,339.0509,-38.0864,1379224388,,,
335,1,341.4078,-30.2558,1379224434,,,
335,1,341.3752,-31.0054,1379224467,,,
335,1,337.9972,-29.4095,1379224497,,,
335,1,336.4497,-31.1755,1379224523,,,
335,1,339.9844,-29.3484,1379224557,,,
335,1,341.1972,-29.5873,1379224602,,,
335,1,346.384,-18.1415,1379224632,,,
335,1,347.508,-13.7118,1379224658,,,
335,1,345.1799,-14.261,1379224703,,,
335,1,346.5774,-20.5343,1379224703,,,
335,1,349.9988,-22.6395,1379224767,,,
335,1,353.1459,-20.2483,1379224793,,,
335,1,354.1073,-18.5903,1379224827,,,
335,1,341.3275,-21.6446,1379224858,,,
335,1,340.4964,-23.8426,1379224902,,,
335,1,344.3852,-13.3067,1379224928,,,
335,1,342.2642,-19.6179,1379224964,,,
335,1,348.0661,-16.9697,1379224992,,,
335,1,347.3499,-19.727,1379225007,,,
335,1,347.1675,-20.1986,1379225065,,,
335,1,346.8753,-21.496,1379225097,,,
335,1,344.0927,-16.7876,1379225129,,,
335,1,346.5292,-28.0559,1379225154,,,
335,1,350.3231,-28.3194,1379225198,,,
335,1,350.2242,-27.9457,1379225232,,,
335,1,350.0869,-16.6419,1379225262,,,
335,1,349.7521,-6.4927,1379225288,,,
335,1,347.1049,-6.5431,1379225334,,,
-1,1,343.1165,-10.4653,1379225367,,,
-1,1,341.9335,-5.5606,1379225397,,,
-1,1,341.0943,-14.2376,1379225424,,,
-1,1,341.0038,-17.3452,1379225458,,,
-1,1,338.2476,-20.4112,1379225502,,,
-1,1,336.2207,-20.1718,1379225533,,,
-1,1,224.718,-18.2034,1379225558,,,
-1,1,81.6287,-0.9789,1379225603,,,
-1,1,76.2924,-1.879,1379225603,,,
-1,1,70.9287,-5.8921,1379225668,,,
-1,1,63.4855,-9.3568,1379225693,,,
-1,1,13.4166,-16.5345,1379225738,,,
-1,1,7.4138,-11.4909,1379225757,,,
-1,1,7.5634,-15.866,1379225803,,,
-1,1,6.8038,-13.0658,1379225829,,,
-1,1,6.5215,-12.4499,1379225862,,,
-1,1,16.801,-10.7514,1379225892,,,
-1,1,18.4836,-10.2076,1379225938,,,
-1,1,18.3876,-11.296,1379225965,,,
-1,1,16.8581,-13.011,1379225997,,,
-1,1,17.6035,-11.3414,1379226027,,,
-1,1,19.515,-15.1851,1379226053,,,
-1,1,18.9139,-13.528,1379226098,,,
-1,1,19.2369,-8.3935,1379226132,,,
-1,1,20.72,-7.305,1379226162,,,
-1,1,22.0965,-8.3346,1379226190,,,
-1,1,22.2681,-7.966,1379226234,,,
-1,1,22.5929,-5.9654,1379226267,,,
-1,1,20.1069,-4.686,1379226286,,,
-1,1,21.2318,-5.2924,1379226323,,,
-1,1,20.8512,-4.3348,1379226357,,,
-1,1,21.648,-3.2987,1379226402,,,
-1,1,21.1267,-0.1472,1379226421,,,
-1,1,20.8635,-1.1025,1379226458,,,
-1,1,21.2947,-2.792,1379226503,,,
-1,1,21.5033,-2.0629,1379226538,,,
-1,1,20.8025,-0.5766,1379226568,,,
-1,1,21.8156,3.1311,1379226593,,,
-1,1,22.5625,-3.0374,1379226638,,,
-1,1,20.0641,-0.0607,1379226656,,,
-1,1,18.8629,-0.4992,1379226691,,,
-1,1,16.9195,-5.5703,1379226729,,,
-1,1,16.9036,-8.4513,1379226762,,,
-1,1,19.1894,-7.3828,1379226791,,,
-1,1,21.612,-6.2838,1379226840,,,
-1,1,21.0914,-6.0786,1379226864,,,
-1,1,19.2078,-7.8497,1379226897,,,
-1,1,15.3788,-10.6884,1379226927,,,
-1,1,14.5254,-10.2553,1379226953,,,
-1,1,15.168,-9.9952,1379226999,,,
-1,1,16.0763,-10.2531,1379227032,,,
-1,1,20.7787,-8.6934,1379227062,,,
-1,1,19.8876,-7.0748,1379227088,,,
-1,1,19.2959,-10.6628,1379227134,,,
-1,1,19.4341,-10.4983,1379227167,,,
-1,1,23.1246,-10.8597,1379227197,,,
-1,1,24.6398,-10.8733,1379227223,,,
-1,1,26.4038,-11.416,1379227257,,,
-1,1,25.2776,-12.5813,1379227304,,,
-1,1,26.8746,-11.2078,1379227332,,,
-1,1,26.8717,-10.535,1379227358,,,
-1,1,25.233,-6.2296,1379227403,,,
-1,1,25.5216,-6.9953,1379227438,,,
-1,1,25.5663,-9.505,1379227467,,,
-1,1,26.1885,-9.9945,1379227493,,,
-1,1,23.4652,-13.0654,1379227538,,,
-1,1,25.4257,-7.6423,1379227557,,,
-1,1,23.1833,-9.7805,1379227602,,,
-1,1,24.2374,-12.0003,1379227628,,,
-1,1,22.54,-14.4538,1379227673,,,
-1,1,21.8444,-11.492,1379227707,,,
-1,1,22.7714,-7.1719,1379227740,,,
-1,1,22.7359,-6.319,1379227763,,,
-1,1,19.9334,-4.6495,1379227797,,,
-1,1,23.7666,-0.0764,1379227826,,,
-1,1,24.6267,-2.5126,1379227854,,,
-1,1,24.3641,-3.2951,1379227900,,,
-1,1,21.6623,-10.2831,1379227934,,,
-1,1,23.218,-10.2835,1379227963,,,
-1,1,23.7168,-9.3244,1379228007,,,
-1,1,20.5868,-10.0487,1379228034,,,
-1,1,19.875,-10.4383,1379228067,,,
-1,1,21.8201,-10.5399,1379228098,,,
-1,1,23.7018,-8.7346,1379228123,,,
-1,1,24.6656,-8.9597,1379228157,,,
-1,1,24.0152,-8.918,1379228202,,,
-1,1,23.8505,-12.1868,1379228232,,,
-1,1,22.8767,-11.1505,1379228258,,,
-1,1,20.6521,-8.4246,1379228303,,,
-1,1,19.3148,-7.0869,1379228338,,,
-337,1,18.7054,-6.4555,1379228367,,,
-337,1,15.8406,-3.3997,1379228393,,,
-337,1,15.2345,-4.7635,1379228438,,,
-337,1,18.7415,-9.4366,1379228457,,,
-337,1,19.5834,-10.7458,1379228502,,,
-337,1,20.0445,-11.7945,1379228530,,,
-337,1,-203.0285,13.63,1379228574,,,
-337,1,-277.802,19.9246,1379228607,,,
-337,1,-301.8401,23.4043,1379228638,,,
-337,1,-307.8699,27.3321,1379228663,,,
-337,1,-306.7542,16.3283,1379228708,,,
-337,1,-307.0711,14.6011,1379228716,,,
-337,1,-316.6706,2.7654,1379228753,,,
-337,1,-325.6257,-4.772,1379228798,,,
-337,1,-326.4512,-6.2061,1379228833,,,
-337,1,-325.4262,-1.9383,1379228861,,,
-337,1,-324.4957,4.643,1379228906,,,
-337,1,-323.8454,7.4187,1379228934,,,
-337,1,-323.0258,5.8163,1379228969,,,
-337,1,-322.2113,0.0646,1379228998,,,
-337,1,-321.6054,-3.2013,1379229042,,,
-337,1,-318.9571,-9.2616,1379229057,,,
-337,1,-318.5751,-8.621,1379229102,,,
-337,1,-322.4388,-13.4419,1379229133,,,
-337,1,-319.2598,-11.768,1379229158,,,
-337,1,-319.905,-10.599,1379229203,,,
-337,1,-319.5983,-10.3853,1379229238,,,
-337,1,-320.468,-9.1539,1379229267,,,
-337,1,-318.6529,-10.5782,1379229293,,,
-337,1,-321.3521,-10.8725,1379229338,,,
-337,1,-325.642,-6.1257,1379229358,,,
-337,1,-321.7657,-9.6393,1379229402,,,
-337,1,-320.9112,-10.2432,1379229428,,,
-337,1,-322.0503,-5.4347,1379229473,,,
-337,1,-321.0354,-0.6811,1379229507,,,
-337,1,-319.2696,-0.6166,1379229538,,,
-337,1,-311.495,-2.4533,1379229563,,,
-337,1,-300.2917,-7.381,1379229608,,,
-337,1,-301.4145,-5.138,1379229642,,,
-337,1,-300.3473,-4.5315,1379229653,,,
-337,1,-306.9524,-0.9287,1379229700,,,
-337,1,-317.0668,-13.4958,1379229743,,,
-337,1,-317.8095,-12.9148,1379229777,,,
-337,1,-322.102,-13.3028,1379229796,,,
-337,1,-321.7067,-13.7912,1379229834,,,
-337,1,-321.3122,-13.8954,1379229867,,,
-337,1,-320.1273,-17.3985,1379229885,,,
-337,1,-318.8469,-15.8356,1379229942,,,
-337,1,-311.0091,-13.9157,1379229957,,,
-337,1,-312.5213,-15.5321,1379230002,,,
-337,1,-311.2097,-14.3748,1379230031,,,
-337,1,-311.3473,-8.8232,1379230065,,,
-337,1,-311.6257,-9.02,1379230103,,,
-337,1,-311.754,-12.141,1379230138,,,
-337,1,-311.3897,-19.1879,1379230167,,,
-337,1,-310.3916,-11.3708,1379230193,,,
-337,1,-308.9707,-4.2761,1379230239,,,
-337,1,-307.3215,-10.0195,1379230257,,,
-337,1,-309.6709,-5.8497,1379230302,,,
-337,1,-313.6108,-5.0913,1379230329,,,
-337,1,-313.8516,-5.1518,1379230373,,,
-337,1,-312.8327,-8.691,1379230407,,,
-337,1,-307.4367,-3.8919,1379230438,,,
-337,1,-307.4367,-3.8919,1379230464,,,
-337,1,-300.6464,6.7099,1379230509,,,
-337,1,-304.9942,0.9511,1379230542,,,
-337,1,-309.6781,-5.7711,1379230553,,,
-337,1,-310.149,-4.7767,1379230598,,,
-337,1,-310.4536,-5.1041,1379230643,,,
-337,1,-311.8157,-2.1209,1379230677,,,
-337,1,-312.4936,-3.3351,1379230708,,,
-337,1,-311.5271,-5.1247,1379230734,,,
-337,1,-311.0577,-6.9572,1379230778,,,
-337,1,-308.8598,-0.0146,1379230796,,,
-337,1,-308.3583,-0.8394,1379230830,,,
-337,1,-306.848,-7.3253,1379230857,,,
-337,1,-302.8553,3.2294,1379230902,,,
-337,1,-301.4501,-1.0438,1379230920,,,
-337,1,-301.6566,0.4143,1379230976,,,
-337,1,-305.1026,0.8024,1379231003,,,
-337,1,-304.4846,-0.7621,1379231038,,,
-337,1,-305.5483,-2.4747,1379231066,,,
-337,1,-306.0702,-2.6228,1379231093,,,
-337,1,-308.1369,-2.6645,1379231138,,,
-337,1,-308.3454,3.9485,1379231145,,,
-337,1,-309.499,-0.1425,1379231202,,,
-337,1,-310.0445,4.7878,1379231228,,,
-337,1,-309.9159,4.5358,1379231273,,,
-337,1,-306.5913,5.3169,1379231308,,,
-337,1,-310.0327,-1.2823,1379231338,,,
-673,1,-309.3184,-1.9225,1379231363,,,
-673,1,-307.5831,1.6786,1379231409,,,
-673,1,-308.0247,2.4914,1379231441,,,
-673,1,-311.3634,-1.2962,1379231452,,,
-673,1,-311.9626,-0.8312,1379231498,,,
-673,1,-312.7983,3.0678,1379231544,,,
-673,1,-538.7221,2.3912,1379231577,,,
-673,1,-634.8269,6.1395,1379231606,,,
-673,1,-663.9449,15.1654,1379231634,,,
-673,1,-667.1608,17.4585,1379231678,,,
-673,1,-656.0912,13.4024,1379231698,,,
-673,1,-659.7176,15.9665,1379231741,,,
-673,1,-659.2205,15.0903,1379231757,,,
-673,1,-650.1164,3.6612,1379231813,,,
-673,1,-650.4621,0.637,1379231832,,,
-673,1,-652.1814,0.5092,1379231876,,,
-673,1,-651.977,0.363,1379231902,,,
-673,1,-647.226,-8.9123,1379231938,,,
-673,1,-643.2272,-8.3224,1379231967,,,
-673,1,-642.0585,-7.0206,1379232013,,,
-673,1,-644.9383,-9.5324,1379232037,,,
-673,1,-655.3193,-20.7128,1379232057,,,
-673,1,-660.3788,-19.561,1379232104,,,
-673,1,-660.8766,-17.0095,1379232127,,,
-673,1,-649.1101,-20.6503,1379232172,,,
-673,1,-648.2708,-21.1704,1379232208,,,
-673,1,-648.7874,-25.411,1379232238,,,
-673,1,-648.2023,-28.9974,1379232264,,,
-673,1,-648.0299,-27.8843,1379232307,,,
-673,1,-646.2617,-24.1694,1379232342,,,
-673,1,-646.2084,-19.692,1379232352,,,
-673,1,-646.7074,-17.9157,1379232397,,,
-673,1,-643.0925,-17.9881,1379232442,,,
-673,1,-643.9686,-22.9724,1379232477,,,
-673,1,-645.7554,-19.7731,1379232495,,,
-673,1,-648.7474,-19.1634,1379232533,,,
-673,1,-651.0079,-18.5425,1379232577,,,
-673,1,-651.6457,-13.2531,1379232611,,,
-673,1,-657.9221,-4.254,1379232642,,,
-673,1,-661.6687,1.0894,1379232656,,,
-673,1,-658.6166,-1.4212,1379232713,,,
-673,1,-638.966,-18.8608,1379232747,,,
-673,1,-644.7608,-4.3528,1379232778,,,
-673,1,-649.762,9.0239,1379232804,,,
-673,1,-650.0645,7.757,1379232838,,,
-673,1,-647.3246,-0.7649,1379232855,,,
-673,1,-651.2178,3.0263,1379232900,,,
-673,1,-642.7915,-6.1671,1379232939,,,
-673,1,-645.0838,-7.2317,1379232957,,,
-673,1,-653.1675,-4.6146,1379233002,,,
-673,1,-657.5198,2.0398,1379233046,,,
-673,1,-651.0678,-1.4507,1379233073,,,
-673,1,-652.3267,-1.4296,1379233107,,,
